pde,method,run_time,train_loss,mse,mxe,l2rel
Burgers1D,check,396.685878,0.0272599458694458,0.0901400816874992,1.2221370935440063,0.4932485327819748
Poisson2D_Classic,check,504.354434,0.0012430284405127,0.1289921700954437,0.8593037724494934,0.7274178266525269
PoissonBoltzmann2D,check,508.162871,20.958383560180664,0.2047907412052154,1.6998591423034668,0.8063240647315979
Wave1D,check,441.746484,0.0011918606469407,0.3930914998054504,1.587680697441101,1.121782660484314
