pde,method,run_time,train_loss,mse,mxe,l2rel
Burgers1D,breed_lr,1958.119686,0.0664609149098396,0.0834305763680687,0.9166289940476418,0.4745363116269484
Burgers1D,breed_oob,1944.977496,0.0319738835096359,0.0980901850071453,1.2950927317142489,0.5145405486331015
Burgers1D,breed_sigma_dim,1943.033347,0.0348051860928535,0.1281001364897782,1.1596799045801165,0.5880058199699086
Burgers1D,breed_stan,1987.784774,0.0276756044477224,0.0695783885831762,1.1281547844409945,0.4333551994118574
Wave1D,breed_lr,1213.368844,0.0015156989684328,0.1509378850460052,1.1922998428344729,0.6951219439506531
Wave1D,breed_oob,1216.606181,0.0035307283978909,0.22493676841259,1.3113034963607788,0.8485786318778992
Wave1D,breed_sigma_dim,1221.510143,0.0014203258324414,0.1338198482990265,1.1248295307159424,0.6545187830924988
Wave1D,breed_stan,1225.690287,0.0014203258324414,0.1338198482990265,1.1248295307159424,0.6545187830924988
